timestamp,shop,title,part_no,price,sale_price,availability,url
2026-09-25T11:07:13+00:00,Media Expert,JBL Go 5 Niebieski Głośnik mobilny,2121284,177.00,,available,https://www.mediaexpert.pl/telewizory-i-rtv/hi-fi-audio/glosniki-mobilne/glosnik-mobilny-jbl-go-5-niebieski
2026-09-25T11:07:13+00:00,MediaMarkt,Smartfon APPLE iPhone 17e 5G 8 GB/ 256 GB Biały,1503089,3499.00,,available,https://mediamarkt.pl/pl/product/_smartfon-apple-iphone-17e-5g-256-gb-bialy-1503089.html
2026-09-25T11:07:13+00:00,RTV Euro AGD,Słuchawki przewodowe Sony MDR-ZX110AP Nauszne Mikrofon Różowy,1033118,59.99,,available,https://www.euro.com.pl/sluchawki/sony-mdr-zx110pa-rozowe.bhtml
2026-09-25T11:07:13+00:00,Media Expert,JBL Xtreme 5 Moro Głośnik mobilny,2121283,1169.00,1048.97,available,https://www.mediaexpert.pl/telewizory-i-rtv/hi-fi-audio/glosniki-mobilne/glosnik-mobilny-jbl-xtreme-5-moro
2026-09-25T11:07:13+00:00,RTV Euro AGD,Słuchawki bezprzewodowe Philips TAH4209WT/00 Nauszne Bluetooth 5.3 Biały,1315788,94.99,,available,https://www.euro.com.pl/sluchawki/philips-tah4209wt-00-nauszne-bluetooth-5-3-bialy.bhtml
2026-09-25T11:07:13+00:00,RTV Euro AGD,Głośnik Bluetooth Xiaomi Sound Outdoor 30W Niebieski,1327286,179.99,,available,https://www.euro.com.pl/glosniki-przenosne/xiaomi-glosnik-sound-outdoor-niebieski.bhtml
2026-09-25T11:07:13+00:00,RTV Euro AGD,"Apple iPhone 16 Plus 128GB 6,7"" 48Mpix Ultramaryna",1320358,4349.00,,instoreonly,https://www.euro.com.pl/telefony-komorkowe/apple-iphone-16-plus-128gb-6-7-48mpix-utramaryna.bhtml
2026-09-25T11:07:13+00:00,MediaMarkt,Smartfon APPLE iPhone 16 Plus 5G 8 GB/ 128 GB Ultramaryna,146562696,3085.64,,mp_offer,https://mediamarkt.pl/pl/product/_smartphones-apple-iphone-16-plus-5g128-gb-niebieski-146562696.html
2026-09-25T11:07:13+00:00,MediaMarkt,Kabel sieciowy HAMA CAT 6 1 Gbit/s F/UTP ekranowany 10m,1441194,49.99,,available,https://mediamarkt.pl/pl/product/_kabel-sieciowy-hama-cat-6-1-gbits-futp-ekranowany-10m-1441194.html
2026-09-25T11:07:13+00:00,MediaMarkt,"Etui z klawiaturą LOGITECH Combo Touch do Apple iPad Pro 13 (M4, M5) Szary",1483342,1029.00,,unavailable,https://mediamarkt.pl/pl/product/_etui-z-klawiatura-logitech-combo-touch-do-apple-ipad-pro-13-m4-szary-1483342.html
2026-09-25T11:07:13+00:00,RTV Euro AGD,Etui Apple Silicone Case do iPhone 16e Biały,1343104,179.99,,instoreonly,https://www.euro.com.pl/etui-do-telefonow/apple-silicone-case-do-iphone-16e-bialy.bhtml
2026-09-25T11:07:13+00:00,MediaMarkt,Podkładka pod mysz CORSAIR MM200 PRO XL,1469994,137.99,,available,https://mediamarkt.pl/pl/product/_podkladka-pod-mysz-corsair-mm200-pro-xl-1469994.html
2026-09-25T11:07:13+00:00,RTV Euro AGD,Zestaw garnków Zwieger Kompact Indukcja Stal nierdzewna 6 elementów,1256098,379.00,,instoreonly,https://www.euro.com.pl/garnki/zwieger-kompact-6-elementow.bhtml
2026-09-25T11:07:13+00:00,RTV Euro AGD,Router ASUS TUF Gaming AX3000 V2 Czarny,1274769,429.00,,instoreonly,https://www.euro.com.pl/routery/asus-router-asus-tuf-ax3000-v2.bhtml
2026-09-25T11:07:13+00:00,Media Expert,"ASUS TUF AX3000 V2 2.4 / 5 GHz (DualBand), Wi-Fi Mesh Router",481430,429.99,,selected_stores,https://www.mediaexpert.pl/komputery-i-tablety/urzadzenia-sieciowe/routery/router-asus-tuf-ax3000-v2
2026-09-25T11:07:13+00:00,MediaMarkt,Słuchawki bezprzewodowe PHILIPS TAH4209WT/00 Biały,1483459,69.99,,available,https://mediamarkt.pl/pl/product/_sluchawki-bezprzewodowe-philips-tah4209wt00-bialy-1483459.html
2026-09-25T11:07:13+00:00,RTV Euro AGD,Kabel sieciowy Hama 200925 Cat.6 F/UTP 1 Gbit/s 10m Szary,1405501,54.99,,onlineonly,https://www.euro.com.pl/kable-i-adaptery-komputerowe/hama-200925-cat-6-f-utp-1-gbit-s-10m-szary.bhtml
2026-09-25T11:07:13+00:00,MediaMarkt,Zestaw garnków ZWIEGER Kompact 6 elementów,1458310,399.99,,available,https://mediamarkt.pl/pl/product/_zestaw-garnkow-zwieger-kompact-6-elementow-1458310.html
2026-09-25T11:07:13+00:00,RTV Euro AGD,"Apple iPhone 17e 256GB 6,1"" 48Mpix Biały",1396907,3499.99,,available,https://www.euro.com.pl/telefony-komorkowe/apple-iphone-17e-256gb-6-1-48mpix-bialy.bhtml
2026-09-25T11:07:13+00:00,RTV Euro AGD,Pralka Samsung Bespoke WW11DB7B34GWU4 Funkcje AI 11kg 1400obr/min Zdalne sterowanie,1318289,3499.00,,instoreonly,https://www.euro.com.pl/pralki/samsung-ww11db7b34gwu4-11kg-1400obr-min.bhtml
2026-09-25T11:07:13+00:00,RTV Euro AGD,Etui na tablet Logitech Combo iPad Pro 13'' M4 US Szary,1336619,949.00,,available,https://www.euro.com.pl/etui-do-ipada-i-tabletow-multimedialnych/logitech-combo-ipad-pro-13-m4-us-szary.bhtml
2026-09-25T11:07:13+00:00,Media Expert,PHILIPS TAH4209WT/00 Biały Słuchawki nauszne,2009867,90.15,,available,https://www.mediaexpert.pl/telewizory-i-rtv/sluchawki/wszystkie-sluchawki/sluchawki-nauszne-philips-tah4209wt-00-bialy
2026-09-25T11:07:13+00:00,MediaMarkt,Silikonowe etui APPLE do iPhone'a 16e Biały,1489950,177.99,,available,https://mediamarkt.pl/pl/product/_silikonowe-etui-apple-do-iphonea-16e-bialy-1489950.html
2026-09-25T11:07:13+00:00,Media Expert,APPLE Silicone Case do iPhone 16e Biały Etui,2063931,179.00,,selected_stores,https://www.mediaexpert.pl/smartfony-i-zegarki/akcesoria-do-telefonow/pokrowce-i-etui/etui-apple-silicone-case-do-iphone-16e-bialy
2026-09-25T11:07:13+00:00,Media Expert,HAMA 200925 10 m Kabel RJ45 - RJ45,113496,49.99,,available,https://www.mediaexpert.pl/komputery-i-tablety/kable-do-komputera/kable-ethernet/kabel-rj45-rj45-hama-200925-10-m
2026-09-25T11:07:13+00:00,MediaMarkt,Głośnik Bluetooth JBL Xtreme 5 Squad,1503496,1045.00,,available,https://mediamarkt.pl/pl/product/_glosnik-bluetooth-jbl-xtreme-5-squad-1503496.html
2026-09-25T11:07:13+00:00,Media Expert,APPLE iPhone 17e 5G 256GB 6.1 Biały Smartfon,2119511,3499.99,,available,https://www.mediaexpert.pl/smartfony-i-zegarki/smartfony/smartfon-apple-iphone-17e-white-256gb
2026-09-25T11:07:13+00:00,RTV Euro AGD,Podkładka Corsair MM200 PRO XL,1222174,141.43,,available,https://www.euro.com.pl/podkladki-pod-mysz/corsair-podkladka-corsair-mm200-pro-xl.bhtml
2026-09-25T11:07:13+00:00,MediaMarkt,Głośnik bezprzewodowy XIAOMI Sound Outdoor 30W Niebieski,1494485,179.99,,available,https://mediamarkt.pl/pl/product/_niebieski-xiaomi-xiaomi-sound-outdoor-30w-glosnik-bezprzewodowy-1494485.html
2026-09-25T11:07:13+00:00,RTV Euro AGD,"Głośnik Bluetooth JBL GO 5 4,8W Niebieski",1402938,179.99,,available,https://www.euro.com.pl/glosniki-przenosne/jbl-glosnik-bt-go-5-niebieski.bhtml
2026-09-25T11:07:13+00:00,MediaMarkt,Smartfon APPLE iPhone 17 Pro Max 5G 1 TB Srebrny MFYV4HX/A,1498162,8249.00,,available,https://mediamarkt.pl/pl/product/_smartfon-apple-iphone-17-pro-max-1-tb-srebrny-mfyv4hxa-1498162.html
2026-09-25T11:07:13+00:00,RTV Euro AGD,"Apple iPhone 17 Pro Max 1TB Funkcje AI 6,9"" 120Hz 48Mpix Srebrny",1364959,8236.45,,instoreonly,https://www.euro.com.pl/telefony-komorkowe/apple-iphone-17-pro-max-1tb-srebrny.bhtml
2026-09-25T11:07:13+00:00,Media Expert,"APPLE iPhone 16 Plus 5G 128GB 6.7"" Ultramaryna Smartfon",2030360,3819.99,,notavailable,https://www.mediaexpert.pl/smartfony-i-zegarki/smartfony/smartfon-apple-iphone-16-plus-5g-ultramarine-128gb
2026-09-25T11:07:13+00:00,MediaMarkt,Pralka SAMSUNG Bespoke AI Seria 7000 WW11DB7B34GWU4 11kg 1400 obr AI Ecobubble Technologia Bubble Shot,1481959,3499.00,,available,https://mediamarkt.pl/pl/product/_pralka-bespoke-ai-samsung-ww11db7b34gwu4-11kg-1400-obr-spacemax-ai-ecobubble-1481959.html
2026-09-25T11:07:13+00:00,MediaMarkt,Słuchawki SONY MDR-ZX110AP Android Różowy,1250936,59.99,,available,https://mediamarkt.pl/pl/product/_sluchawki-sony-mdr-zx110ap-android-rozowy-1250936.html
2026-09-25T11:07:13+00:00,MediaMarkt,Głośnik Bluetooth JBL Go 5 Niebieski,1503331,177.00,,available,https://mediamarkt.pl/pl/product/_glosnik-bluetooth-jbl-go-5-niebieski-1503331.html
2026-09-25T11:07:13+00:00,Media Expert,LOGITECH Combo Touch Szary Klawiatura US Etui na iPad Pro,445821,1099.99,,selected_stores,https://www.mediaexpert.pl/komputery-i-tablety/tablety-i-e-booki/etui-do-tabletow-i-e-bookow/etui-na-ipad-pro-logitech-combo-touch-szary-klawiatura
2026-09-25T11:07:13+00:00,Media Expert,SONY MDRZX110APP Różowy Słuchawki nauszne,790962,59.00,,available,https://www.mediaexpert.pl/telewizory-i-rtv/sluchawki/wszystkie-sluchawki/sluchawki-sony-mdrzx110app-nauszne-z-mikrofonem-rozowe
2026-09-25T11:07:13+00:00,Media Expert,CORSAIR MM200 Pro Podkładka,345235,141.59,,available,https://www.mediaexpert.pl/komputery-i-tablety/myszy-komputerowe/podkladki/podkladka-corsair-mm200-pro
2026-09-25T11:07:13+00:00,Media Expert,"SAMSUNG BESPOKE Seria 7000 WW11DB7B34GW 11kg 60cm 1400obr AI EcoBubble, Energy Mode, Panel AI Control Sterowanie smartfonem Pralka",2004483,3599.00,,available,https://www.mediaexpert.pl/agd/pralki-i-suszarki/pralki/pralka-samsung-bespoke-ww11db7b34gw-ecobubble-11kg-1400-obr
2026-09-25T11:07:13+00:00,MediaMarkt,"Router ASUS TUF-AX3000 V2 Wi-Fi 6 port 2,5 Gb/s AiMesh",1469486,429.99,,available,https://mediamarkt.pl/pl/product/_router-asus-tuf-ax3000-v2-1469486.html
2026-09-25T11:07:13+00:00,RTV Euro AGD,"Głośnik Bluetooth JBL Xtreme 5 110W Tryb AC, 90W Tryb baterii Camo",1402936,1048.97,,available,https://www.euro.com.pl/glosniki-przenosne/jbl-glosnik-bt-xtreme-5-moro.bhtml
2026-09-25T11:38:11+00:00,RTV Euro AGD,Router ASUS TUF Gaming AX3000 V2 Czarny,1274769,429.00,,instoreonly,https://www.euro.com.pl/routery/asus-router-asus-tuf-ax3000-v2.bhtml
2026-09-25T11:38:11+00:00,RTV Euro AGD,"Głośnik Bluetooth JBL GO 5 4,8W Niebieski",1402938,179.99,,available,https://www.euro.com.pl/glosniki-przenosne/jbl-glosnik-bt-go-5-niebieski.bhtml
2026-09-25T11:38:11+00:00,MediaMarkt,Słuchawki SONY MDR-ZX110AP Android Różowy,1250936,59.99,,available,https://mediamarkt.pl/pl/product/_sluchawki-sony-mdr-zx110ap-android-rozowy-1250936.html
2026-09-25T11:38:11+00:00,RTV Euro AGD,Etui Apple Silicone Case do iPhone 16e Biały,1343104,179.99,,instoreonly,https://www.euro.com.pl/etui-do-telefonow/apple-silicone-case-do-iphone-16e-bialy.bhtml
2026-09-25T11:38:11+00:00,MediaMarkt,Zestaw garnków ZWIEGER Kompact 6 elementów,1458310,399.99,,available,https://mediamarkt.pl/pl/product/_zestaw-garnkow-zwieger-kompact-6-elementow-1458310.html
2026-09-25T11:38:11+00:00,MediaMarkt,"Router ASUS TUF-AX3000 V2 Wi-Fi 6 port 2,5 Gb/s AiMesh",1469486,429.99,,available,https://mediamarkt.pl/pl/product/_router-asus-tuf-ax3000-v2-1469486.html
2026-09-25T11:38:11+00:00,RTV Euro AGD,"Apple iPhone 16 Plus 128GB 6,7"" 48Mpix Ultramaryna",1320358,4349.00,,instoreonly,https://www.euro.com.pl/telefony-komorkowe/apple-iphone-16-plus-128gb-6-7-48mpix-utramaryna.bhtml
2026-09-25T11:38:11+00:00,RTV Euro AGD,Zestaw garnków Zwieger Kompact Indukcja Stal nierdzewna 6 elementów,1256098,379.00,,instoreonly,https://www.euro.com.pl/garnki/zwieger-kompact-6-elementow.bhtml
2026-09-25T11:38:11+00:00,RTV Euro AGD,Słuchawki bezprzewodowe Philips TAH4209WT/00 Nauszne Bluetooth 5.3 Biały,1315788,94.99,,available,https://www.euro.com.pl/sluchawki/philips-tah4209wt-00-nauszne-bluetooth-5-3-bialy.bhtml
2026-09-25T11:38:11+00:00,MediaMarkt,Kabel sieciowy HAMA CAT 6 1 Gbit/s F/UTP ekranowany 10m,1441194,49.99,,available,https://mediamarkt.pl/pl/product/_kabel-sieciowy-hama-cat-6-1-gbits-futp-ekranowany-10m-1441194.html
2026-09-25T11:38:11+00:00,Media Expert,"ASUS TUF AX3000 V2 2.4 / 5 GHz (DualBand), Wi-Fi Mesh Router",481430,429.99,,selected_stores,https://www.mediaexpert.pl/komputery-i-tablety/urzadzenia-sieciowe/routery/router-asus-tuf-ax3000-v2
2026-09-25T11:38:11+00:00,MediaMarkt,Słuchawki bezprzewodowe PHILIPS TAH4209WT/00 Biały,1483459,69.99,,available,https://mediamarkt.pl/pl/product/_sluchawki-bezprzewodowe-philips-tah4209wt00-bialy-1483459.html
2026-09-25T11:38:11+00:00,Media Expert,JBL Xtreme 5 Moro Głośnik mobilny,2121283,1169.00,1048.97,available,https://www.mediaexpert.pl/telewizory-i-rtv/hi-fi-audio/glosniki-mobilne/glosnik-mobilny-jbl-xtreme-5-moro
2026-09-25T11:38:11+00:00,Media Expert,APPLE iPhone 17e 5G 256GB 6.1 Biały Smartfon,2119511,3499.99,,available,https://www.mediaexpert.pl/smartfony-i-zegarki/smartfony/smartfon-apple-iphone-17e-white-256gb
2026-09-25T11:38:11+00:00,Media Expert,"APPLE iPhone 16 Plus 5G 128GB 6.7"" Ultramaryna Smartfon",2030360,3819.99,,notavailable,https://www.mediaexpert.pl/smartfony-i-zegarki/smartfony/smartfon-apple-iphone-16-plus-5g-ultramarine-128gb
2026-09-25T11:38:11+00:00,MediaMarkt,Głośnik bezprzewodowy XIAOMI Sound Outdoor 30W Niebieski,1494485,179.99,,available,https://mediamarkt.pl/pl/product/_niebieski-xiaomi-xiaomi-sound-outdoor-30w-glosnik-bezprzewodowy-1494485.html
2026-09-25T11:38:11+00:00,Media Expert,JBL Go 5 Niebieski Głośnik mobilny,2121284,177.00,,available,https://www.mediaexpert.pl/telewizory-i-rtv/hi-fi-audio/glosniki-mobilne/glosnik-mobilny-jbl-go-5-niebieski
2026-09-25T11:38:11+00:00,MediaMarkt,Głośnik Bluetooth JBL Go 5 Niebieski,1503331,177.00,,available,https://mediamarkt.pl/pl/product/_glosnik-bluetooth-jbl-go-5-niebieski-1503331.html
2026-09-25T11:38:11+00:00,MediaMarkt,Silikonowe etui APPLE do iPhone'a 16e Biały,1489950,177.99,,available,https://mediamarkt.pl/pl/product/_silikonowe-etui-apple-do-iphonea-16e-bialy-1489950.html
2026-09-25T11:38:11+00:00,MediaMarkt,Pralka SAMSUNG Bespoke AI Seria 7000 WW11DB7B34GWU4 11kg 1400 obr AI Ecobubble Technologia Bubble Shot,1481959,3499.00,,available,https://mediamarkt.pl/pl/product/_pralka-bespoke-ai-samsung-ww11db7b34gwu4-11kg-1400-obr-spacemax-ai-ecobubble-1481959.html
2026-09-25T11:38:11+00:00,MediaMarkt,Smartfon APPLE iPhone 16 Plus 5G 8 GB/ 128 GB Ultramaryna,146562696,3085.64,,mp_offer,https://mediamarkt.pl/pl/product/_smartphones-apple-iphone-16-plus-5g128-gb-niebieski-146562696.html
2026-09-25T11:38:11+00:00,MediaMarkt,Smartfon APPLE iPhone 17e 5G 8 GB/ 256 GB Biały,1503089,3499.00,,available,https://mediamarkt.pl/pl/product/_smartfon-apple-iphone-17e-5g-256-gb-bialy-1503089.html
2026-09-25T11:38:11+00:00,RTV Euro AGD,"Apple iPhone 17 Pro Max 1TB Funkcje AI 6,9"" 120Hz 48Mpix Srebrny",1364959,8236.45,,instoreonly,https://www.euro.com.pl/telefony-komorkowe/apple-iphone-17-pro-max-1tb-srebrny.bhtml
2026-09-25T11:38:11+00:00,RTV Euro AGD,Podkładka Corsair MM200 PRO XL,1222174,141.43,,available,https://www.euro.com.pl/podkladki-pod-mysz/corsair-podkladka-corsair-mm200-pro-xl.bhtml
2026-09-25T11:38:11+00:00,Media Expert,"SAMSUNG BESPOKE Seria 7000 WW11DB7B34GW 11kg 60cm 1400obr AI EcoBubble, Energy Mode, Panel AI Control Sterowanie smartfonem Pralka",2004483,3599.00,,available,https://www.mediaexpert.pl/agd/pralki-i-suszarki/pralki/pralka-samsung-bespoke-ww11db7b34gw-ecobubble-11kg-1400-obr
2026-09-25T11:38:11+00:00,Media Expert,CORSAIR MM200 Pro Podkładka,345235,141.59,,available,https://www.mediaexpert.pl/komputery-i-tablety/myszy-komputerowe/podkladki/podkladka-corsair-mm200-pro
2026-09-25T11:38:11+00:00,MediaMarkt,Podkładka pod mysz CORSAIR MM200 PRO XL,1469994,137.99,,available,https://mediamarkt.pl/pl/product/_podkladka-pod-mysz-corsair-mm200-pro-xl-1469994.html
2026-09-25T11:38:11+00:00,Media Expert,LOGITECH Combo Touch Szary Klawiatura US Etui na iPad Pro,445821,1099.99,,selected_stores,https://www.mediaexpert.pl/komputery-i-tablety/tablety-i-e-booki/etui-do-tabletow-i-e-bookow/etui-na-ipad-pro-logitech-combo-touch-szary-klawiatura
2026-09-25T11:38:11+00:00,RTV Euro AGD,Pralka Samsung Bespoke WW11DB7B34GWU4 Funkcje AI 11kg 1400obr/min Zdalne sterowanie,1318289,3599.00,,instoreonly,https://www.euro.com.pl/pralki/samsung-ww11db7b34gwu4-11kg-1400obr-min.bhtml
2026-09-25T11:38:11+00:00,Media Expert,PHILIPS TAH4209WT/00 Biały Słuchawki nauszne,2009867,90.15,,available,https://www.mediaexpert.pl/telewizory-i-rtv/sluchawki/wszystkie-sluchawki/sluchawki-nauszne-philips-tah4209wt-00-bialy
2026-09-25T11:38:11+00:00,MediaMarkt,"Etui z klawiaturą LOGITECH Combo Touch do Apple iPad Pro 13 (M4, M5) Szary",1483342,1029.00,,unavailable,https://mediamarkt.pl/pl/product/_etui-z-klawiatura-logitech-combo-touch-do-apple-ipad-pro-13-m4-szary-1483342.html
2026-09-25T11:38:11+00:00,RTV Euro AGD,Słuchawki przewodowe Sony MDR-ZX110AP Nauszne Mikrofon Różowy,1033118,59.99,,available,https://www.euro.com.pl/sluchawki/sony-mdr-zx110pa-rozowe.bhtml
2026-09-25T11:38:11+00:00,Media Expert,APPLE Silicone Case do iPhone 16e Biały Etui,2063931,179.00,,selected_stores,https://www.mediaexpert.pl/smartfony-i-zegarki/akcesoria-do-telefonow/pokrowce-i-etui/etui-apple-silicone-case-do-iphone-16e-bialy
2026-09-25T11:38:11+00:00,RTV Euro AGD,Kabel sieciowy Hama 200925 Cat.6 F/UTP 1 Gbit/s 10m Szary,1405501,54.99,,onlineonly,https://www.euro.com.pl/kable-i-adaptery-komputerowe/hama-200925-cat-6-f-utp-1-gbit-s-10m-szary.bhtml
2026-09-25T11:38:11+00:00,RTV Euro AGD,"Głośnik Bluetooth JBL Xtreme 5 110W Tryb AC, 90W Tryb baterii Camo",1402936,1048.97,,available,https://www.euro.com.pl/glosniki-przenosne/jbl-glosnik-bt-xtreme-5-moro.bhtml
2026-09-25T11:38:11+00:00,RTV Euro AGD,Etui na tablet Logitech Combo iPad Pro 13'' M4 US Szary,1336619,949.00,,available,https://www.euro.com.pl/etui-do-ipada-i-tabletow-multimedialnych/logitech-combo-ipad-pro-13-m4-us-szary.bhtml
2026-09-25T11:38:11+00:00,MediaMarkt,Głośnik Bluetooth JBL Xtreme 5 Squad,1503496,1045.00,,available,https://mediamarkt.pl/pl/product/_glosnik-bluetooth-jbl-xtreme-5-squad-1503496.html
2026-09-25T11:38:11+00:00,MediaMarkt,Smartfon APPLE iPhone 17 Pro Max 5G 1 TB Srebrny MFYV4HX/A,1498162,8259.00,,available,https://mediamarkt.pl/pl/product/_smartfon-apple-iphone-17-pro-max-1-tb-srebrny-mfyv4hxa-1498162.html
2026-09-25T11:38:11+00:00,Media Expert,HAMA 200925 10 m Kabel RJ45 - RJ45,113496,49.99,,available,https://www.mediaexpert.pl/komputery-i-tablety/kable-do-komputera/kable-ethernet/kabel-rj45-rj45-hama-200925-10-m
2026-09-25T11:38:11+00:00,RTV Euro AGD,Głośnik Bluetooth Xiaomi Sound Outdoor 30W Niebieski,1327286,179.99,,available,https://www.euro.com.pl/glosniki-przenosne/xiaomi-glosnik-sound-outdoor-niebieski.bhtml
2026-09-25T11:38:11+00:00,Media Expert,SONY MDRZX110APP Różowy Słuchawki nauszne,790962,59.00,,available,https://www.mediaexpert.pl/telewizory-i-rtv/sluchawki/wszystkie-sluchawki/sluchawki-sony-mdrzx110app-nauszne-z-mikrofonem-rozowe
2026-09-25T11:38:11+00:00,RTV Euro AGD,"Apple iPhone 17e 256GB 6,1"" 48Mpix Biały",1396907,3499.99,,available,https://www.euro.com.pl/telefony-komorkowe/apple-iphone-17e-256gb-6-1-48mpix-bialy.bhtml
2026-09-25T12:08:17+00:00,Media Expert,APPLE Silicone Case do iPhone 16e Biały Etui,2063931,179.00,,selected_stores,https://www.mediaexpert.pl/smartfony-i-zegarki/akcesoria-do-telefonow/pokrowce-i-etui/etui-apple-silicone-case-do-iphone-16e-bialy
2026-09-25T12:08:17+00:00,Media Expert,CORSAIR MM200 Pro Podkładka,345235,141.59,,available,https://www.mediaexpert.pl/komputery-i-tablety/myszy-komputerowe/podkladki/podkladka-corsair-mm200-pro
2026-09-25T12:08:17+00:00,RTV Euro AGD,"Głośnik Bluetooth JBL GO 5 4,8W Niebieski",1402938,179.99,,available,https://www.euro.com.pl/glosniki-przenosne/jbl-glosnik-bt-go-5-niebieski.bhtml
2026-09-25T12:08:17+00:00,MediaMarkt,Smartfon APPLE iPhone 17e 5G 8 GB/ 256 GB Biały,1503089,3499.00,,available,https://mediamarkt.pl/pl/product/_smartfon-apple-iphone-17e-5g-256-gb-bialy-1503089.html
2026-09-25T12:08:17+00:00,RTV Euro AGD,Etui Apple Silicone Case do iPhone 16e Biały,1343104,179.99,,instoreonly,https://www.euro.com.pl/etui-do-telefonow/apple-silicone-case-do-iphone-16e-bialy.bhtml
2026-09-25T12:08:17+00:00,Media Expert,"APPLE iPhone 16 Plus 5G 128GB 6.7"" Ultramaryna Smartfon",2030360,3819.99,,notavailable,https://www.mediaexpert.pl/smartfony-i-zegarki/smartfony/smartfon-apple-iphone-16-plus-5g-ultramarine-128gb
2026-09-25T12:08:17+00:00,Media Expert,SONY MDRZX110APP Różowy Słuchawki nauszne,790962,59.00,,available,https://www.mediaexpert.pl/telewizory-i-rtv/sluchawki/wszystkie-sluchawki/sluchawki-sony-mdrzx110app-nauszne-z-mikrofonem-rozowe
2026-09-25T12:08:17+00:00,Media Expert,JBL Xtreme 5 Moro Głośnik mobilny,2121283,1169.00,1048.97,available,https://www.mediaexpert.pl/telewizory-i-rtv/hi-fi-audio/glosniki-mobilne/glosnik-mobilny-jbl-xtreme-5-moro
2026-09-25T12:08:17+00:00,Media Expert,"SAMSUNG BESPOKE Seria 7000 WW11DB7B34GW 11kg 60cm 1400obr AI EcoBubble, Energy Mode, Panel AI Control Sterowanie smartfonem Pralka",2004483,3599.00,,available,https://www.mediaexpert.pl/agd/pralki-i-suszarki/pralki/pralka-samsung-bespoke-ww11db7b34gw-ecobubble-11kg-1400-obr
2026-09-25T12:08:17+00:00,MediaMarkt,Smartfon APPLE iPhone 17 Pro Max 5G 1 TB Srebrny MFYV4HX/A,1498162,8259.00,,available,https://mediamarkt.pl/pl/product/_smartfon-apple-iphone-17-pro-max-1-tb-srebrny-mfyv4hxa-1498162.html
2026-09-25T12:08:17+00:00,MediaMarkt,Silikonowe etui APPLE do iPhone'a 16e Biały,1489950,177.99,,available,https://mediamarkt.pl/pl/product/_silikonowe-etui-apple-do-iphonea-16e-bialy-1489950.html
2026-09-25T12:08:17+00:00,Media Expert,LOGITECH Combo Touch Szary Klawiatura US Etui na iPad Pro,445821,1099.99,,selected_stores,https://www.mediaexpert.pl/komputery-i-tablety/tablety-i-e-booki/etui-do-tabletow-i-e-bookow/etui-na-ipad-pro-logitech-combo-touch-szary-klawiatura
2026-09-25T12:08:17+00:00,Media Expert,PHILIPS TAH4209WT/00 Biały Słuchawki nauszne,2009867,90.15,,available,https://www.mediaexpert.pl/telewizory-i-rtv/sluchawki/wszystkie-sluchawki/sluchawki-nauszne-philips-tah4209wt-00-bialy
2026-09-25T12:08:17+00:00,MediaMarkt,Głośnik bezprzewodowy XIAOMI Sound Outdoor 30W Niebieski,1494485,179.99,,available,https://mediamarkt.pl/pl/product/_niebieski-xiaomi-xiaomi-sound-outdoor-30w-glosnik-bezprzewodowy-1494485.html
